review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R1RTH7DF1WY874,B0B75RL6JX,3.0 out of 5 stars Regulares,Enrique,3,"Los compré por el descuento que al final fue lo único de atractivo. No sé si es mi oreja, la forma del auricular o qué pero con ninguna de las 3 almohadillas me siento cómodo a los pocos segundos de acomodarlos se mueven y el sonido se filtra dejando inservible el ANC. Pensé que la calidad de sonido iba a ser mejor, no se que tan mal estoy juzgando pero siento que suenan a auriculares chinos. Vi reseñas en Youtube y decían que al principio el sonido era malo pero con actualizarlos esto mejoraría bastante (Desde que abrí los míos me salió que están en la última version, en lo personal nunca los actualicé yo mismo) pero al menos resuelven. Hace par de años tuve unos Indy Evo y me encantaban esos auriculares hasta q se los comió mi perro, no puedo sentirme así con estos","Reviewed in the United States August 24, 2024",AHHY4XK5ISA2GJ2BP2KCFFP4ZQKA,True,0,Color: BoneStyle: Rail ANC
R3R84WJNV50LR5,B0B75RL6JX,"4.0 out of 5 stars Amazing sound quality, awkward fit",ThatGamingKid45,4,"I purchased these in November 2023 and have been using them regularly for the past few months. The sound quality is amazing, I absolutely adore the “personal sound” through the app it uses. It connects really easily, barely a hassle. I like the added features, like how it can connect to Spotify instantly and play from the earbuds, or how it can detect whether or not you’re listening to an audiobook/podcast and adjust volumes accordingly. I also like the noise cancelling, it has a slider where you can adjust how much or how little you’d want. Overall, when it comes to the sound, it knocks it out of the ballpark.Though, one of my only gripes with it is the fit. It wasn’t built for movement. Even walking around with it indoors, it tends to pop out unless I continually push it back in. I’ve tried the multiple ear tips provided, but it doesn’t seem to help much. The other gripe I have with it is the controls, and how sensitive it is. Remember how I mentioned I have to continually push it back in? Well, 9/10 times I’ll accidentally pause the song, skip, or start pairing mode. The touch controls are nice, but I wish it wasn’t as sensitive, because the slightest poke sends it into a frenzy.Overall, it’s amazing if you’re just using it at home, stationary. The sound and battery life is phenomenal. If you plan to use it on the go, walking to and from places, etc. I’d advise to go elsewhere.","Reviewed in the United States March 1, 2024",AH35JWVQOH6GNEOZ5AXBB7EH5S3A,True,8,Color: BlackStyle: Rail ANC
R2WLP2MG1JHE0U,B0B75RL6JX,4.0 out of 5 stars Pretty impressive with one flaw,Brad Foster,4,"Out of the box, I wasn’t a big fan of these. The sound was pretty tinny and pretty weak. I saw someone recommend the Movie mode in the EQ. That helped a little bit. But the real change was when I went into the custom EQ setting and played around with it. The sound is awesome now. I put it behind my AirPod Pros, but ahead of all the other earbuds I have.I did only give it 4 stars because of the noise cancellation, or lack thereof. If you’re going to tout the feature in the name of the product, at least put some effort into it. I hardly notice a difference from when it’s on or off.","Reviewed in the United States May 25, 2024",AGFS4FQ5EXORL7KOQUANQSVWXCYA,True,2,Color: BlackStyle: Rail ANC
R3LGW9PFV18CLL,B0B75RL6JX,4.0 out of 5 stars Have to Delete and Re-load,J. Gold,4,"These sound great and fit well, but I often have to forget/delete them and re-find to connect.","Reviewed in the United States July 29, 2024",AELKIJNQKYA2LQR2YQUPPH73ZYRQ,True,0,Color: BlackStyle: Rail ANC
R1C89N8H4OU6CJ,B0B75RL6JX,4.0 out of 5 stars Great but no loud enough,TattedPanda,4,"I really like these headphones but there were a few things I didn't like.I love the touch controls but when working out and sweating the controls are triggered. Ends up pausing and skipping songs while I'm workout out. I turned off the touch controls but it's a pain always reaching for my phone.Not loud enough when in the gym. Planet, LA and 24hr fitness all play pretty loud music and I can still hear it when I have the headphones all the way up. Played with all the settings and it just wasn't good enough for me.For now I'll stick with my grind fuels","Reviewed in the United States May 26, 2024",AH7WYKETZZMZGWLVCNI44UYGIROA,True,1,Color: BlackStyle: Rail ANC
RYO7AA9Q4IL4F,B0B75RL6JX,4.0 out of 5 stars Great features but....,David Jackson,4,"Ok I've used these for a few months now. The sound is great, I'm more partial to bass and these delivered. The noise cancelling was really good no complaints there. The stay aware feature needs more work, the outside noise I could only hear if the volume was at the lowest setting. The Tile feature, is freaking awesome! Iost these bad boys a couple times and found them easily when connected with Tile. The battery life is also really good, I have only run out of juice once when I had a busy day.For the most part, everything worked really good. But there is one thing that is annoying but I'm dealing with because everything works awesome. I have to re-map the buttons the way I want at least once a week. It only takes a few moment but it is super annoying.","Reviewed in the United States April 26, 2024",AHIS27WLNG2KYAOR64HYQSQBG4QQ,True,1,Color: BlackStyle: Rail ANC
R2F4AFFWI7KH0A,B0B75RL6JX,5.0 out of 5 stars Better than AirPod pro,Zach,5,"I don’t usually write reviews, but this was worthy of it. The sound is way better than AirPod pros. A little louder than the AirPod pro. The ANC is good not as good as AirPods but good. The comfort level is way better than AirPod and the price is exceptional.","Reviewed in the United States August 17, 2024",AFIBTN2DND6A6A5CN4EOC2TIBKKA,True,1,Color: BlackStyle: Rail ANC
RWXI5GL4PIKWS,B0B75RL6JX,4.0 out of 5 stars Love SkullCandy,Jennifer R.,4,Darn near perfect except for occasional cutting out. Noise cancelling is 🤌🏾🤌🏾🤌🏾 as per usual with SkullCandy. Don’t know why anyone would spend more $$$ for other brands.,"Reviewed in the United States July 18, 2024",AGG36IRNTQQ7V7JLFDIQCH3LMVNA,True,0,Color: BlackStyle: Rail ANC
R1ZQ3XL403KQN8,B0B75RL6JX,5.0 out of 5 stars Great,Helen Duerr Sullivan,5,"I've enjoyed using them. I love them. I have a friend interested in getting a pair.Performance is excellent, button are easy. Charging is fast. Very comfortable. Easy to pick up and go","Reviewed in the United States August 27, 2024",AFXFFVSGCFE63WFRMHMQMGJNFS3A,True,0,Color: BlackStyle: Rail ANC
R1SXJYNODH15XA,B0B75RL6JX,4.0 out of 5 stars Good,Justintherobot,4,Good,"Reviewed in the United States August 10, 2024",AESMYC7FWGB5WJDAETSXQADVWOJA,True,0,Color: BlackStyle: Rail
RDOBFEG1VQ029,B0B75RL6JX,5.0 out of 5 stars Great earbuds,Amelia DeVoy,5,"The battery life in these earbuds are great. I normally only need to use one at a time and I don’t need to worry about missing music because it needs both earbuds, it recognizes just one being used and the audio adjusts. It works awesome for making phone calls. Everyone can hear me from either ear bud. This was a great purchase.","Reviewed in the United States August 10, 2024",AGYO3JSR6ZIJT3MA2SMEKEFXJ3KQ,True,0,Color: BlackStyle: Rail ANC
R1RAB2GUOMEPLS,B0B75RL6JX,4.0 out of 5 stars comfortable and sound good,Jason D.,4,bought these for my mom and she likes them but they don't want to turn off when you put them back in the lil box which made it so she couldn't hear anything on her phone.,"Reviewed in the United States July 9, 2024",AFYYDAW54VIPSEMAEKCBLSLA6SGQ,True,0,Color: BlackStyle: Rail ANC
R3FB87QT486DD3,B0B75RL6JX,"4.0 out of 5 stars Works great, has a mind of its own",TAMI M,4,"I love the sound and the ANC. The ringing in my ears has finally died down. I wish they would allow more app compatibility on user app though. My preference is Pandora and while it does play on headphones, it fights with Spotify, because that it the default player. I wish they would allow the user to choose the default player. The earbuds have excellent sound, but the controls are very sensitive and activate at the slightest touch, which is slightly annoying.** Update - the right earbud became intermittent, then the audio cut out completely, the controls still worked, but no more audio. I have sent the earbuds back to the company for warranty and I am currently waiting either for a new set or my repaired earbuds. Will update when I found out which.","Reviewed in the United States April 10, 2024",AGBAKUXOCNQAQ3QPOZ6SCHRUASKA,True,2,Color: BlackStyle: Rail ANC
R1F6U8JZBMGTJM,B0B75RL6JX,3.0 out of 5 stars These are good but have so many annoying issues,Fredis,3,"These earbuds are really good sound wise and noise cancelling wise! The battery on them is also really good. However they do have a bunch of annoying issues. For example sometimes they will connect to your phone even thought they are in their case and should be off. Every once in a while they wont even connect and you will have to go to settings, forget device, then pair them to your phone again. And if you had custom control settings you will have to redo that in the app again. I recently had another issue where one of them was not charging and I basically had to wait for it to die and then it charged… like huhh. Overall the earbuds are good listening wise and battery wise I even like them better than the airpods but they just have so many tedious issues that kinda ruins it. Also the case just feels a little cheap/flimsy hahah.","Reviewed in the United States July 22, 2024",AHEQ6DV7S4JA2N46CQ6HEMYCQIBQ,True,5,Color: BlackStyle: Rail ANC
